X,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,canRate,viewerRating,likeCount,publishedAt,updatedAt,authorChannelId.value,comment_id,comment_Toxicity
16,3I0MwrU3iP0,"Be FREE 🇺🇸<br>STAND YOUR GROUND.<br>Government does not control us, we control the government as free Americans.<br>No dictatorship.<br>Blessings to you &amp; yours in everyway 🙏<br>Trust in God not a man made depopulation program 🕵️‍♂️🙏","Be FREE 🇺🇸
STAND YOUR GROUND.
Government does not control us, we control the government as free Americans.
No dictatorship.
Blessings to you & yours in everyway 🙏
Trust in God not a man made depopulation program 🕵️‍♂️🙏",God sent Me 🙏,https://yt3.ggpht.com/3S9b6bByFVnrNbO6uUAyfM2QRWwyuw9A8PPU9ZHyWpYyXuN5sgysPiu1sC_tM659gEjFD37_fA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMcxhJKGbSPiLf__-9c9RuQ,TRUE,none,1,2021-10-31T22:16:39Z,2021-10-31T22:16:39Z,UCMcxhJKGbSPiLf__-9c9RuQ,Ugy-IjciCnzvcVJNIN14AaABAg,0.112436704
17,3I0MwrU3iP0,"Don&#39;t u Dems voters forget Hunter needs ur money for the low low price of 500,000 u too can buy some of his stick figure paints.","Don't u Dems voters forget Hunter needs ur money for the low low price of 500,000 u too can buy some of his stick figure paints.",Shane Haggard,https://yt3.ggpht.com/ytc/AL5GRJXpwx-w896xGkfe3JbcaMh9FUk234NsnME33Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnJnPCg078TdrUlxT9X9C3w,TRUE,none,0,2021-10-31T19:52:24Z,2021-10-31T19:52:24Z,UCnJnPCg078TdrUlxT9X9C3w,UgwOQDTmTFt8bp7I3_V4AaABAg,0.2396185
18,3I0MwrU3iP0,My problem with Republicans in general is they have no problem raising national debt for 2 endless wars for big oil profits. With an estimated 6 trillion price tag with interest.,My problem with Republicans in general is they have no problem raising national debt for 2 endless wars for big oil profits. With an estimated 6 trillion price tag with interest.,Co2112,https://yt3.ggpht.com/ytc/AL5GRJUoHCh-AXfY509Zh5f41tXn_47b-Rx6YM67-A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCk9m99KtIc23aQ4fp3nrIAw,TRUE,none,1,2021-10-31T17:48:55Z,2021-10-31T17:48:55Z,UCk9m99KtIc23aQ4fp3nrIAw,Ugx3_M3y8IDEICvQKqJ4AaABAg,0.04315203
19,3I0MwrU3iP0,Democratic Party is trying to bring America 🇺🇸down into Bankruptcy!!!,Democratic Party is trying to bring America 🇺🇸down into Bankruptcy!!!,greensmash,https://yt3.ggpht.com/ytc/AL5GRJVSSYvHqCyz5ZrvqxKbCRRADLJM9cD5bXCePA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCidO-FvZVP7qrsPsCE6Kk-g,TRUE,none,0,2021-10-31T17:47:04Z,2021-10-31T17:47:04Z,UCidO-FvZVP7qrsPsCE6Kk-g,UgwrECu2cK601dS7Ilh4AaABAg,0.1798404
20,3I0MwrU3iP0,"If you want affordable housing, best not turn to the Republican Party thinking you&#39;ll get it.","If you want affordable housing, best not turn to the Republican Party thinking you'll get it.",,https://yt3.ggpht.com/ytc/AL5GRJWWHwQBCIbTnsCItcCicCZyTr8RiMMQ4t_mcA9Bx4g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9Tr8TXWRLAiNNyHiUzioyw,TRUE,none,0,2021-10-31T16:39:50Z,2021-10-31T16:39:50Z,UC9Tr8TXWRLAiNNyHiUzioyw,UgwtcVY7gRLPxUJ2Ne14AaABAg,0.11119666
21,3I0MwrU3iP0,"There are willfully ignorant and stubbornly self-involved people everywhere, and Nevada is no exception.","There are willfully ignorant and stubbornly self-involved people everywhere, and Nevada is no exception.",SourDoughBill,https://yt3.ggpht.com/ytc/AL5GRJWWHwQBCIbTnsCItcCicCZyTr8RiMMQ4t_mcA9Bx4g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9Tr8TXWRLAiNNyHiUzioyw,TRUE,none,2,2021-10-31T16:34:35Z,2021-10-31T16:36:27Z,UC9Tr8TXWRLAiNNyHiUzioyw,UgzeaJjIr9oaceGdIoh4AaABAg,0.5721988
22,3I0MwrU3iP0,I&#39;ll speak out about a GOP that tried 72 times to take healthcare away from 40 million americans millions of people going through treatment for cancer and other ailments and others with preexisting medical conditions. The republicans are just evil.,I'll speak out about a GOP that tried 72 times to take healthcare away from 40 million americans millions of people going through treatment for cancer and other ailments and others with preexisting medical conditions. The republicans are just evil.,Joe Earley,https://yt3.ggpht.com/ytc/AL5GRJUvf162u7w2_IxBGZ4R_THWlIilzRMxIFnrfA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSBwqj77geNXxZ60VtgGq8A,TRUE,none,0,2021-10-31T15:49:44Z,2021-10-31T15:49:44Z,UCSBwqj77geNXxZ60VtgGq8A,UgxUlfZFgjUFJkGnISd4AaABAg,0.51980776
23,3I0MwrU3iP0,wow not many ppl watching these news channels anymore most not be able to hide view count,wow not many ppl watching these news channels anymore most not be able to hide view count,James F.,https://yt3.ggpht.com/ytc/AL5GRJVdnOjA1HkEqbUkCyubi2EvlHJg7mvscL5ZnQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQlo2iJaVdXo-TTc-grlcXg,TRUE,none,0,2021-10-31T15:42:27Z,2021-10-31T15:42:27Z,UCQlo2iJaVdXo-TTc-grlcXg,Ugxmw1nQKTS52cqbp2Z4AaABAg,0.104361884
24,3I0MwrU3iP0,Guadalupe Venegas la gente que ya deje pedir una reforma migratoria por que no nos van a dar nada . Solo atole con el dedo es lo w que ur nos dan . En la administración Obama solo hicieron ver que hacían algo bueno por los soñadores y la demás gente que ?  Hay familias con hijos mayores de 21 años que les podrían arreglar su estatus pero tienen miedo por que los castigan mandándolos a Mexico si solo les quitaran ese castigo cuantas familias serían beneficiadas y los que pagamos siempre los platos rotos somos los mexicanos 😡 ahorita cuántos niños centro americanos vienen a tirar literalmente a la frontera los Padres y no les ponen cargos si no que Los Reubican pronto y hasta papeles les dan y los que tenemos años esperando por una reforma no nos perdonan ni una infracción de tráfico . A nivel universal no hay justicia ni igualdad  y todos los gobiernos solo ven por sus intereses . Yo estoy agradecida por las oportunidades que se me han dado en este país a pesar de que nunca quise emigrar pero aquí estoy hasta que pueda y el día que mis Circunstancias  cambien aceptaré mi realidad . Pero no es justo que esta administración le esté dando menos importancia a las personas que ya estamos aquí por décadas y a las caravanas que vienen en camino si  les dan más priodidad . Me da risteza e impotencia con los gobiernos la administración pasada no nos quería u esta nueva administración pretende que nos quiere pero no toma acción por ni reforma ni nada de nada.,Guadalupe Venegas la gente que ya deje pedir una reforma migratoria por que no nos van a dar nada . Solo atole con el dedo es lo w que ur nos dan . En la administración Obama solo hicieron ver que hacían algo bueno por los soñadores y la demás gente que ?  Hay familias con hijos mayores de 21 años que les podrían arreglar su estatus pero tienen miedo por que los castigan mandándolos a Mexico si solo les quitaran ese castigo cuantas familias serían beneficiadas y los que pagamos siempre los platos rotos somos los mexicanos 😡 ahorita cuántos niños centro americanos vienen a tirar literalmente a la frontera los Padres y no les ponen cargos si no que Los Reubican pronto y hasta papeles les dan y los que tenemos años esperando por una reforma no nos perdonan ni una infracción de tráfico . A nivel universal no hay justicia ni igualdad  y todos los gobiernos solo ven por sus intereses . Yo estoy agradecida por las oportunidades que se me han dado en este país a pesar de que nunca quise emigrar pero aquí estoy hasta que pueda y el día que mis Circunstancias  cambien aceptaré mi realidad . Pero no es justo que esta administración le esté dando menos importancia a las personas que ya estamos aquí por décadas y a las caravanas que vienen en camino si  les dan más priodidad . Me da risteza e impotencia con los gobiernos la administración pasada no nos quería u esta nueva administración pretende que nos quiere pero no toma acción por ni reforma ni nada de nada.,Maria Luisa Mendoza,https://yt3.ggpht.com/qvzuRE8tAbTsxyNo9NAw1DXR0OyOo8p5SlfwAjcUNXsuXs6RHvf3K0ojStkCDgrkBOvu0cuB=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6efYgw0M0pkB_CZ_W3kt3g,TRUE,none,0,2021-10-31T15:04:46Z,2021-10-31T15:04:46Z,UC6efYgw0M0pkB_CZ_W3kt3g,Ugwl3H-qyf2J4C3UoYl4AaABAg,0.21776234
25,3I0MwrU3iP0,"Trump the American people rejected you! And we will again,and again, and again. Trump lost the election just like he looses all his court cases. He is the biggest loser!","Trump the American people rejected you! And we will again,and again, and again. Trump lost the election just like he looses all his court cases. He is the biggest loser!",Mark Jeffreys,https://yt3.ggpht.com/qYM_-uBT6TagykJkiegleHFQEBziUmeHl2HrCHIzCoUtll9gUDRqAxl8vG2QgIEzvOeUc1fJQg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGEM4xKhbxfjeP4R9F61b0w,TRUE,none,0,2021-10-31T12:12:23Z,2021-10-31T12:12:23Z,UCGEM4xKhbxfjeP4R9F61b0w,Ugy-sGF-yWP1MOczaOB4AaABAg,0.6491204
26,3I0MwrU3iP0,america the dumb,america the dumb,Thomas Head,https://yt3.ggpht.com/ytc/AL5GRJX6xdPX2zEaHOqqsVnTI7P2DW1LXvBsWfM3zone4w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCp8pCqeT0qkkY2SXM9pbSVg,TRUE,none,0,2021-10-31T10:36:53Z,2021-10-31T10:36:53Z,UCp8pCqeT0qkkY2SXM9pbSVg,Ugypt-Z2JjxUAHGrtOl4AaABAg,0.65996873
26,3I0MwrU3iP0,america the dumb,america the dumb,Thomas Head,https://yt3.ggpht.com/ytc/AL5GRJX6xdPX2zEaHOqqsVnTI7P2DW1LXvBsWfM3zone4w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCp8pCqeT0qkkY2SXM9pbSVg,TRUE,none,0,2021-10-31T10:36:53Z,2021-10-31T10:36:53Z,UCp8pCqeT0qkkY2SXM9pbSVg,Ugypt-Z2JjxUAHGrtOl4AaABAg,0.65996873
27,3I0MwrU3iP0,Gross,Gross,DIP-HOUSE.COM,https://yt3.ggpht.com/ytc/AL5GRJX_MRUApH8uMfABGiXazEFFKQbZRXf1Ih0s6FQC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtaFRc_qbrTWEN8k0aqGV2g,TRUE,none,0,2021-10-31T02:05:02Z,2021-10-31T02:05:02Z,UCtaFRc_qbrTWEN8k0aqGV2g,UgzZyWs6wW3_T4wTDJ94AaABAg,0.32236105
27,3I0MwrU3iP0,Gross,Gross,DIP-HOUSE.COM,https://yt3.ggpht.com/ytc/AL5GRJX_MRUApH8uMfABGiXazEFFKQbZRXf1Ih0s6FQC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtaFRc_qbrTWEN8k0aqGV2g,TRUE,none,0,2021-10-31T02:05:02Z,2021-10-31T02:05:02Z,UCtaFRc_qbrTWEN8k0aqGV2g,UgzZyWs6wW3_T4wTDJ94AaABAg,0.32236105
28,3I0MwrU3iP0,LET’S GO brandon!,LET’S GO brandon!,Mage,https://yt3.ggpht.com/ytc/AL5GRJX-cwPYJsQuUty378gRHlRxzQTLoTjzu8xA_mZH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVj_bbtACx171opDtBZtJOA,TRUE,none,2,2021-10-31T01:51:46Z,2021-10-31T01:51:46Z,UCVj_bbtACx171opDtBZtJOA,Ugyv6dkSz6R5T9IZ05Z4AaABAg,0.012503231
29,3I0MwrU3iP0,😳😳DO NOT VACCINATE YOUR CHILDREN!!!   THEY 💯 WILL END UP WITH HEART ❤️ ISSUES.,😳😳DO NOT VACCINATE YOUR CHILDREN!!!   THEY 💯 WILL END UP WITH HEART ❤️ ISSUES.,greensmash,https://yt3.ggpht.com/ytc/AL5GRJVSSYvHqCyz5ZrvqxKbCRRADLJM9cD5bXCePA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCidO-FvZVP7qrsPsCE6Kk-g,TRUE,none,2,2021-10-30T23:36:51Z,2021-10-30T23:36:51Z,UCidO-FvZVP7qrsPsCE6Kk-g,UgwPWwYznALXnk65KJd4AaABAg,0.20056234
30,3I0MwrU3iP0,&quot;I dont  believe in science!&quot;....I&#39;m sick Doctor help me!!!  DOCTOR: But you dont believe in science i cant treat you because i dont believe in idiots 🤣🤣🤣🤣🤣🤣🤣!!,"""I dont  believe in science!""....I'm sick Doctor help me!!!  DOCTOR: But you dont believe in science i cant treat you because i dont believe in idiots 🤣🤣🤣🤣🤣🤣🤣!!",Chari,https://yt3.ggpht.com/ytc/AL5GRJXyGw_k7flIqabCfFVrN9se9Bj_2rKy7lB1eprN=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCazZj7hUZkn0yVWXY6tXKcw,TRUE,none,13,2021-10-30T22:38:02Z,2021-10-30T22:39:05Z,UCazZj7hUZkn0yVWXY6tXKcw,UgwQtmvVLVic--kcZGt4AaABAg,0.78711975
31,3I0MwrU3iP0,"This piece has nothing to do with Nevada County, CALIFORNIA!","This piece has nothing to do with Nevada County, CALIFORNIA!",Mary Ann Westgard,https://yt3.ggpht.com/ytc/AL5GRJVgdQfUkTO0zq9pjNhQCEZMnxVwe2bb-xW3gw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKvHov-6y4KZl2312TwAM7Q,TRUE,none,4,2021-10-30T22:10:22Z,2021-10-30T22:10:22Z,UCKvHov-6y4KZl2312TwAM7Q,Ugz-RvuFnMaPKZ1zgn54AaABAg,0.022139108
32,3I0MwrU3iP0,Just make sure I&#39;m wearing a mask so I don&#39;t give you COVID,Just make sure I'm wearing a mask so I don't give you COVID,Sergio Magana,https://yt3.ggpht.com/ytc/AL5GRJXxNfjT-EIOfPyyNSCgQGiqIFHI2HlE_GLCijNubIpdw9BW3Ao7SGFPFKYA2h74=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCimuwQ7azc_GvLu09wcEeIw,TRUE,none,2,2021-10-30T20:30:54Z,2021-10-30T20:30:54Z,UCimuwQ7azc_GvLu09wcEeIw,UgxQxHMN7ZBbMXku25Z4AaABAg,0.36867723
33,3I0MwrU3iP0,Talk about inflation when people are paying 2k for all sorts of pollution and in a cramped area.,Talk about inflation when people are paying 2k for all sorts of pollution and in a cramped area.,Frank Castle,https://yt3.ggpht.com/ytc/AL5GRJWFpIuuiopI0n3SUd71qxr-kHf3JwCPePjjt88aAA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGIkcV_I4w-A_cyb4Q9JUCg,TRUE,none,0,2021-10-30T18:31:59Z,2021-10-30T18:31:59Z,UCGIkcV_I4w-A_cyb4Q9JUCg,Ugzg6J7JhVmUpONT2sF4AaABAg,0.04760506
34,3I0MwrU3iP0,I am somehow very happy not living in the USA.,I am somehow very happy not living in the USA.,K. Vuong,https://yt3.ggpht.com/ytc/AL5GRJVK6VLZA-F1fPqkQb0cQRTOmHbR9xG1OjOLjg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_A7K5Uc7332-mVIVr6_Q1w,TRUE,none,7,2021-10-30T18:31:57Z,2021-10-30T18:31:57Z,UC_A7K5Uc7332-mVIVr6_Q1w,UgxMBv6UEzQemRnxT-x4AaABAg,0.25462922
35,3I0MwrU3iP0,Washout Co. Is FREEZING in the WINTER and FRIES in the summer. And Burners come through every year.,Washout Co. Is FREEZING in the WINTER and FRIES in the summer. And Burners come through every year.,Pohaku Mana,https://yt3.ggpht.com/ytc/AL5GRJXSd-IBe60dd9AjSEQ38nUxgM0Vix9NlkmrmeYi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCl9CgvbvGFCn7NkCZ5c_yZA,TRUE,none,2,2021-10-30T17:33:00Z,2021-10-30T17:33:00Z,UCl9CgvbvGFCn7NkCZ5c_yZA,Ugyg-DYVC5VB2VF4JMJ4AaABAg,0.02308189
36,3I0MwrU3iP0,You have to be stupid to begin with to live in Nevada.,You have to be stupid to begin with to live in Nevada.,Pohaku Mana,https://yt3.ggpht.com/ytc/AL5GRJXSd-IBe60dd9AjSEQ38nUxgM0Vix9NlkmrmeYi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCl9CgvbvGFCn7NkCZ5c_yZA,TRUE,none,0,2021-10-30T17:30:20Z,2021-10-30T17:30:20Z,UCl9CgvbvGFCn7NkCZ5c_yZA,UgwmkfKAZ9-z7q2X6ah4AaABAg,0.85333383
37,3I0MwrU3iP0,"Vote democrat. Only they know what&#39;s best for you, a mere adult.","Vote democrat. Only they know what's best for you, a mere adult.",Ricardo d'savant,https://yt3.ggpht.com/ytc/AL5GRJVw0ag7c4CxNI8zC2iDILH037NuKA8Bse4FEH7P=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvXrBe-9HXoB1SGHaUxbn5A,TRUE,none,1,2021-10-30T17:21:18Z,2021-10-30T17:21:18Z,UCvXrBe-9HXoB1SGHaUxbn5A,UgyLQ0B3V1HZiCEkiW54AaABAg,0.25462922
38,3I0MwrU3iP0,Belief isnt truth,Belief isnt truth,JNada,https://yt3.ggpht.com/ytc/AL5GRJWfEJORbjcVr9pzEJNbZ2976prokhv2_zEvPA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbHIjVc-pmKbnUZYnSNypPw,TRUE,none,3,2021-10-30T17:12:59Z,2021-10-30T17:12:59Z,UCbHIjVc-pmKbnUZYnSNypPw,Ugwlq5Af8b-jdCoWuUJ4AaABAg,0.11192002
39,3I0MwrU3iP0,"It sounds like Nevada is turning into their neighbor California where regular people can&#39;t afford housing. It&#39;s a not a surprise that the most important thing to a Hispanic that can&#39;t speak English is immigration reform (amnesty). According to our Constitution you can&#39;t be a citizen unless you can speak, read and write English but I&#39;ll bet this guy is registered to vote in Nevada and probably California too.","It sounds like Nevada is turning into their neighbor California where regular people can't afford housing. It's a not a surprise that the most important thing to a Hispanic that can't speak English is immigration reform (amnesty). According to our Constitution you can't be a citizen unless you can speak, read and write English but I'll bet this guy is registered to vote in Nevada and probably California too.",Victor O'Neill,https://yt3.ggpht.com/ytc/AL5GRJXxa37twY2rwkbQTKiSnAyMl7wMmftDwl7ubw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCec1oriN9zMhjfolsw58akw,TRUE,none,0,2021-10-30T17:10:56Z,2021-10-30T17:10:56Z,UCec1oriN9zMhjfolsw58akw,Ugxd863WC626Bm4gw2Z4AaABAg,0.21241048
40,3I0MwrU3iP0,"Las Vegas is vaccinated and wearing masks, that first jackazz doesn&#39;t speak for Nevada!","Las Vegas is vaccinated and wearing masks, that first jackazz doesn't speak for Nevada!",Accutronitis The 2nd,https://yt3.ggpht.com/ytc/AL5GRJX_WywZHH-klZ76RLv2Yei-_3NUZ7e3NR0OCAxBDQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuSoVt0NSplcHOcfFX40D2A,TRUE,none,0,2021-10-30T15:56:23Z,2021-10-30T15:56:23Z,UCuSoVt0NSplcHOcfFX40D2A,UgzMMTeqR9a5PpB_2Al4AaABAg,0.49139655
