"X","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","canRate","viewerRating","likeCount","publishedAt","updatedAt","authorChannelId.value","comment_id","comment_Toxicity"
31,"0f5PY_mUDbs","Unlike Nixon, Trump will drag down the Republican Party several national election cycles. Nobody should be blamed for this more than the Republican Senators who still support him. <br>Nonetheless, an opportunity has presented itself for these senators to salvage their party — and also be on the right side of history. They can do this by not getting in the way of the release to the Jan. 6 Committee of Trump’s activity calendars and handwritten notes. These subpoenaed items — in and of themselves — are enough to show Trump’s extensive involvement in the insurrection — even expose him criminally.<br>Standing in the way of the Commission obtaining these items will undermine its work and will keep the Republicans on the wrong side of history. It will also deprive them of the last opportunity to salvage their Party. Yes, rebirth comes from the ashes — just like Nietzsche says.","Unlike Nixon, Trump will drag down the Republican Party several national election cycles. Nobody should be blamed for this more than the Republican Senators who still support him. 
Nonetheless, an opportunity has presented itself for these senators to salvage their party — and also be on the right side of history. They can do this by not getting in the way of the release to the Jan. 6 Committee of Trump’s activity calendars and handwritten notes. These subpoenaed items — in and of themselves — are enough to show Trump’s extensive involvement in the insurrection — even expose him criminally.
Standing in the way of the Commission obtaining these items will undermine its work and will keep the Republicans on the wrong side of history. It will also deprive them of the last opportunity to salvage their Party. Yes, rebirth comes from the ashes — just like Nietzsche says.","George Kafantaris","https://yt3.ggpht.com/ytc/AL5GRJU6_m8KDIwO6XZ7GYelgzVappzeLWtrWmwbbdrsvw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCa5rwE5avSH2JWEonIXFHsw","True","none",0,"2021-10-31T00:43:45Z","2021-10-31T00:43:45Z","UCa5rwE5avSH2JWEonIXFHsw","Ugzx5xNty9VdZPK5-7t4AaABAg",0.15987846
32,"0f5PY_mUDbs","Nobody has been Charged with Insurrection, so what are you Talking about. FJB","Nobody has been Charged with Insurrection, so what are you Talking about. FJB","Robert Mclean","https://yt3.ggpht.com/ytc/AL5GRJUfneVURB4vacmzAimz3V9JV0bJ2bQVc-rP3A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCWwaIygANiuS77GLZxOFC9g","True","none",3,"2021-10-30T22:37:22Z","2021-10-30T22:37:22Z","UCWwaIygANiuS77GLZxOFC9g","UgxR-6sRiwJ_L_aoziJ4AaABAg",0.031684756
33,"0f5PY_mUDbs","There were people there who wanted blood but if you think that was the gun and military party’s idea of an “insurrection” you don’t wanna see a real one lmao","There were people there who wanted blood but if you think that was the gun and military party’s idea of an “insurrection” you don’t wanna see a real one lmao","Jack Mariner","https://yt3.ggpht.com/ytc/AL5GRJVan25ugJnwrov3DjcD6VqHoizbPh9ZIkI-jTFLAw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCFqxt-Fwyg_QWr_eQmHdqIQ","True","none",0,"2021-10-30T21:25:10Z","2021-10-30T21:25:10Z","UCFqxt-Fwyg_QWr_eQmHdqIQ","UgwdVl06ILk0XvfDtKV4AaABAg",0.24282593
34,"0f5PY_mUDbs","Why isn&#39;t the committee investigating the FBi involvement in instigating and encouraging people to trespass into the capital building?","Why isn't the committee investigating the FBi involvement in instigating and encouraging people to trespass into the capital building?","Linda Minton","https://yt3.ggpht.com/ytc/AL5GRJUyp2sP8s1SVqiZYbQ7D5olSoqQhKjO1LAIOVomIZDoeRim_lHaR1VBnTF21PgV=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCaq7Ih0_FhonLmiFNo4HEuw","True","none",8,"2021-10-30T20:21:51Z","2021-10-30T20:21:51Z","UCaq7Ih0_FhonLmiFNo4HEuw","Ugz3KYGa_glg3Fzf3jx4AaABAg",0.06817148
35,"0f5PY_mUDbs","Too bad that we have an AG that is deliberately not moving forward for some reason. Why is garfield still in place? Why hasn&#39;t Biden replaced him yet? If we don&#39;t take 2 more senate seats in 22 we may not have a fair election ever again. There should be far more urgency here and there isn&#39;t, WHY?","Too bad that we have an AG that is deliberately not moving forward for some reason. Why is garfield still in place? Why hasn't Biden replaced him yet? If we don't take 2 more senate seats in 22 we may not have a fair election ever again. There should be far more urgency here and there isn't, WHY?","Barry Morgan","https://yt3.ggpht.com/ytc/AL5GRJXFZHL1bqe5rp1faEAX8H43soI9xlysJOmZtqHvN28Rx9bRvPRAM6P9ihIYPnSO=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCX9pe__bEPayrVjsGs1PkIw","True","none",1,"2021-10-30T20:21:22Z","2021-10-30T20:21:22Z","UCX9pe__bEPayrVjsGs1PkIw","Ugzifd_RLgLbyGDHOLd4AaABAg",0.15656179
36,"0f5PY_mUDbs","All of this is a waste of damn time if dunce Trump and his cronies are not charged. They need to call Clarence and Virginia Thomas, Abbott, Paxton, and Patrick.","All of this is a waste of damn time if dunce Trump and his cronies are not charged. They need to call Clarence and Virginia Thomas, Abbott, Paxton, and Patrick.","SickandTiredofBeingSickandTired","https://yt3.ggpht.com/ytc/AL5GRJVGaXC51CLfMRKUpnKg3f-AU74R7n50X4uDVSwS=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC1et3Xc95w-7NJRrqtxWdgw","True","none",0,"2021-10-30T20:07:30Z","2021-10-30T20:07:30Z","UC1et3Xc95w-7NJRrqtxWdgw","UgzhsF6uZNjQ_IVdmup4AaABAg",0.60254884
37,"0f5PY_mUDbs","We’ve got film, injuries, death. Period","We’ve got film, injuries, death. Period","Leslie Propheter","https://yt3.ggpht.com/ytc/AL5GRJWGKUAM-k7paKp5HL8bmM7esIkzdgNTqX5oIw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvj86UP3-VzCUMAKtZRkdng","True","none",3,"2021-10-30T16:51:49Z","2021-10-30T16:51:49Z","UCvj86UP3-VzCUMAKtZRkdng","UgzoNWJxGl3jVSJwZNN4AaABAg",0.25462922
38,"0f5PY_mUDbs","How come nobody has been charged with insurrection?","How come nobody has been charged with insurrection?","Gary Bowman","https://yt3.ggpht.com/ytc/AL5GRJX1F2ZbSgfTekjL6D6mqCAaPErtUfnN6CmzNw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCSkYgZw7tvzUlIp-DPclwPQ","True","none",15,"2021-10-30T15:09:33Z","2021-10-30T15:09:33Z","UCSkYgZw7tvzUlIp-DPclwPQ","UgwFxWM48Yoqj8eiHTd4AaABAg",0.017718147
39,"0f5PY_mUDbs","Lol shithole country run by criminals. Keep printing morons, its the last validity you have beyond state enforced terror and violence.","Lol shithole country run by criminals. Keep printing morons, its the last validity you have beyond state enforced terror and violence.","Ben Dover","https://yt3.ggpht.com/ytc/AL5GRJXrxalrjo1zUTqReLjYPe9voCP901Fqu15Vm3lo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXBMltCxpEGM9SKi_R6kVKw","True","none",0,"2021-10-30T15:02:07Z","2021-10-30T15:03:28Z","UCXBMltCxpEGM9SKi_R6kVKw","UgwkOP92gdihhHynAsB4AaABAg",0.82048255
40,"0f5PY_mUDbs","All these terrorists need to get 20 years under the prison.","All these terrorists need to get 20 years under the prison.","Pedro Noa","https://yt3.ggpht.com/ytc/AL5GRJWQynFwDQp3HOcF1qIYt5VIoDLwiUZLYuZL5Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRz3CfG32bSs1ex-BEbK39Q","True","none",13,"2021-10-30T13:17:03Z","2021-10-30T13:17:03Z","UCRz3CfG32bSs1ex-BEbK39Q","Ugwm45MwKStkkp3JCaB4AaABAg",0.23162876
