,publishedAt,channelId,title,description,channelTitle,liveBroadcastContent,publishTime,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,videoId
16,2021-10-28T21:20:59Z,UCHd62-u_v4DvJ8TCFtpi4GA,WATCH: Oil executives testify in House committee hearing on climate disinformation,"Executives from BP, Shell, Chevron and other oil companies testify in the House Oversight Committee hearing on disinformation ...",Washington Post,none,2021-10-28T21:20:59Z,https://i.ytimg.com/vi/iQlcwWsCKvQ/default.jpg,120,90,https://i.ytimg.com/vi/iQlcwWsCKvQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iQlcwWsCKvQ/hqdefault.jpg,480,360,iQlcwWsCKvQ
17,2021-10-28T21:12:01Z,UCHd62-u_v4DvJ8TCFtpi4GA,We camped in the &#39;Blair Witch&#39; woods and probably won&#39;t do it again,"Reporter Natalie B. Compton, producer Monica Rodman and a dog named Pony explored the site of the ""The Blair Witch Project"" ...",Washington Post,none,2021-10-28T21:12:01Z,https://i.ytimg.com/vi/7acJveg9RQ8/default.jpg,120,90,https://i.ytimg.com/vi/7acJveg9RQ8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7acJveg9RQ8/hqdefault.jpg,480,360,7acJveg9RQ8
18,2021-10-28T18:39:06Z,UCHd62-u_v4DvJ8TCFtpi4GA,WATCH: Pelosi holds weekly news conference,House Speaker Nancy Pelosi (D-Calif.) holds a weekly press briefing. Subscribe to The Washington Post on YouTube: ...,Washington Post,none,2021-10-28T18:39:06Z,https://i.ytimg.com/vi/XRVYbfZ1fe0/default.jpg,120,90,https://i.ytimg.com/vi/XRVYbfZ1fe0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XRVYbfZ1fe0/hqdefault.jpg,480,360,XRVYbfZ1fe0
19,2021-10-28T18:26:09Z,UCHd62-u_v4DvJ8TCFtpi4GA,Biden details what’s in his spending package,President Biden on Oct. 28 described the framework for his revised $1.75 trillion social spending bill after long negotiations on his ...,Washington Post,none,2021-10-28T18:26:09Z,https://i.ytimg.com/vi/cHxqMxbuyDA/default.jpg,120,90,https://i.ytimg.com/vi/cHxqMxbuyDA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cHxqMxbuyDA/hqdefault.jpg,480,360,cHxqMxbuyDA
20,2021-10-28T16:47:01Z,UCHd62-u_v4DvJ8TCFtpi4GA,WATCH: McCarthy holds weekly news conference,House Minority Leader Kevin McCarthy (R-Calif.) holds a weekly press briefing. Subscribe to The Washington Post on YouTube: ...,Washington Post,none,2021-10-28T16:47:01Z,https://i.ytimg.com/vi/RLVN0cuFnfY/default.jpg,120,90,https://i.ytimg.com/vi/RLVN0cuFnfY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RLVN0cuFnfY/hqdefault.jpg,480,360,RLVN0cuFnfY
21,2021-10-28T16:12:16Z,UCHd62-u_v4DvJ8TCFtpi4GA,"Biden delivers remarks on new spending package - (FULL, 10/28)","President Biden will unveil a new $1.75 trillion package to overhaul the country's health-care, education, climate and tax laws on ...",Washington Post,none,2021-10-28T16:12:16Z,https://i.ytimg.com/vi/f4IGgrHBBvc/default.jpg,120,90,https://i.ytimg.com/vi/f4IGgrHBBvc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/f4IGgrHBBvc/hqdefault.jpg,480,360,f4IGgrHBBvc
22,2021-10-27T19:14:52Z,UCHd62-u_v4DvJ8TCFtpi4GA,White House covid-19 Response Team holds news conference (FULL - 10/27),The White House covid-19 Response Team and federal health officials hold a press briefing. Subscribe to The Washington Post ...,Washington Post,none,2021-10-27T19:14:52Z,https://i.ytimg.com/vi/4_N87WdjfiE/default.jpg,120,90,https://i.ytimg.com/vi/4_N87WdjfiE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4_N87WdjfiE/hqdefault.jpg,480,360,4_N87WdjfiE
23,2021-10-27T18:25:22Z,UCHd62-u_v4DvJ8TCFtpi4GA,White House press secretary Psaki holds news conference (FULL - 10/27),White House press secretary Jen Psaki holds a Wednesday press briefing. Subscribe to The Washington Post on YouTube: ...,Washington Post,none,2021-10-27T18:25:22Z,https://i.ytimg.com/vi/mCyWMrwNP5Y/default.jpg,120,90,https://i.ytimg.com/vi/mCyWMrwNP5Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mCyWMrwNP5Y/hqdefault.jpg,480,360,mCyWMrwNP5Y
24,2021-10-27T16:32:32Z,UCHd62-u_v4DvJ8TCFtpi4GA,"New Mexico authorities hold a news conference on &#39;Rust&#39; movie set shooting - (FULL, 10/28)",The Santa Fe Sheriff's Office holds a news conference on the prop firearm shooting that killed cinematographer Halyna Hutchins ...,Washington Post,none,2021-10-27T16:32:32Z,https://i.ytimg.com/vi/okwzUpBzpBQ/default.jpg,120,90,https://i.ytimg.com/vi/okwzUpBzpBQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/okwzUpBzpBQ/hqdefault.jpg,480,360,okwzUpBzpBQ
25,2021-10-27T13:10:30Z,UCHd62-u_v4DvJ8TCFtpi4GA,Be careful what you look for: Item trackers can help recover stolen things but may put you in danger,Inexpensive Bluetooth trackers like AirTags and Tile give us the perilous power to find and confront our thieves. Read more: ...,Washington Post,none,2021-10-27T13:10:30Z,https://i.ytimg.com/vi/qFQ_s3dIAz4/default.jpg,120,90,https://i.ytimg.com/vi/qFQ_s3dIAz4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qFQ_s3dIAz4/hqdefault.jpg,480,360,qFQ_s3dIAz4
