"X","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","canRate","viewerRating","likeCount","publishedAt","updatedAt","authorChannelId.value","comment_id","comment_Toxicity"
0,"7JnJtgxqT5E","Obiden needs to be convicted and prosecuted for treason, an apology is unacceptable. BTW, he is not, nor ever was president of USA. You have to be elected, a coup is not democracy.","Obiden needs to be convicted and prosecuted for treason, an apology is unacceptable. BTW, he is not, nor ever was president of USA. You have to be elected, a coup is not democracy.","Editorman1","https://yt3.ggpht.com/ytc/AL5GRJWqx2_oS7WMK1t_E-TVCmHDBMPaOch0WecRLSzD_A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCNquas1XjakMKcf_nJKtkQg","True","none",0,"2022-09-02T18:37:16Z","2022-09-02T18:37:16Z","UCNquas1XjakMKcf_nJKtkQg","Ugz3BL5UV9z4eM_JXNR4AaABAg",0.17025198
1,"7JnJtgxqT5E","Jesus... This imbecile.","Jesus... This imbecile.","Uniblonder","https://yt3.ggpht.com/ytc/AL5GRJVjE306Hvkd22EoDNrWfF1z4pWpeY_BGJ6XQ-7ZMA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmhOPPt9wvXIz05vGZtcZdg","True","none",0,"2022-03-29T16:43:17Z","2022-03-29T16:43:17Z","UCmhOPPt9wvXIz05vGZtcZdg","Ugxhy7iwrmWiQ2ilWYd4AaABAg",0.8364697
2,"7JnJtgxqT5E","Apologize to the Taliban. It will teach them fair play, for sure.","Apologize to the Taliban. It will teach them fair play, for sure.","Georg Wilde","https://yt3.ggpht.com/ytc/AL5GRJUwAwoySSPI07pAoZagr0KGxAgOcEYGPV7tnj1Jpw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCoUzBmuyClveQa-hhsxz54g","True","none",0,"2022-01-24T13:55:35Z","2022-01-24T13:55:35Z","UCoUzBmuyClveQa-hhsxz54g","Ugy6RYe4sldy4O5hxoh4AaABAg",0.12867521
3,"7JnJtgxqT5E","I love how the fact people don’t care about trump cancelling the Paris accord and trump not caring about climate change is just pure cringe","I love how the fact people don’t care about trump cancelling the Paris accord and trump not caring about climate change is just pure cringe","NiceMiceRBLX","https://yt3.ggpht.com/6fgTE3FgSdSkz3GFbFUEeoW7NHndIHvbrAcikUHadsrNck4G3iyZ9UyA7PrPb1Yewxv5n8Jc8Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCjmDdqK3Zl0TRdIRtmMOAbw","True","none",0,"2021-12-20T15:34:32Z","2021-12-20T15:34:32Z","UCjmDdqK3Zl0TRdIRtmMOAbw","UgynhPSKWRUNB0BY4SR4AaABAg",0.22177623
4,"7JnJtgxqT5E","American people are suffering from the weakness of this man and his agenda to appease the world at the cost of our own country. He’s a bigger nightmare than we imagined. If any apologies are owed from America it is that we are sorry to be represented by this person","American people are suffering from the weakness of this man and his agenda to appease the world at the cost of our own country. He’s a bigger nightmare than we imagined. If any apologies are owed from America it is that we are sorry to be represented by this person","Michelle Smith","https://yt3.ggpht.com/ytc/AL5GRJXjQ2GeC0ia17IXius9mCS4KZVIS_G0Ud6iD-u3sA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCP0PHUAeF_3m8hvNtsAGlWw","True","none",3,"2021-12-12T21:54:47Z","2021-12-12T21:54:47Z","UCP0PHUAeF_3m8hvNtsAGlWw","UgwLfekU_N7vXhq22aV4AaABAg",0.30854854
5,"7JnJtgxqT5E","This idiot makes us all look like morons","This idiot makes us all look like morons","Jj","https://yt3.ggpht.com/D_k2Ot2_PaUPq-lOO2brdRCA8efGJhjvtbOmsxycI-4xOzDh2cu4Vo2gTy1hiNyuUC7tiDxR=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC052iPpODCOTpn3M2i_mnVQ","True","none",0,"2021-11-24T06:57:24Z","2021-11-24T06:57:24Z","UC052iPpODCOTpn3M2i_mnVQ","Ugw1WVbj_0X7RbdoY2h4AaABAg",0.9029226
6,"7JnJtgxqT5E","I don’t apoligize to trump","I don’t apoligize to trump","GamerStar","https://yt3.ggpht.com/kOqTx0RYElMprCiIipHCogWXoNxiOBNsFhdnXZm0HcTDZ7uEGvw_cax1ej8Gz3Mc2vH9sMlHRh4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCHw8AKYtihLQOz6RMZEaWAw","True","none",0,"2021-11-23T18:44:10Z","2021-11-23T18:44:10Z","UCHw8AKYtihLQOz6RMZEaWAw","UgyCKHGB3ywDjWeOEEF4AaABAg",0.103928015
7,"7JnJtgxqT5E","Sleepy Joe has the excuse that he like farting.. ..poopy pants....he has no idea why he plagerises obama","Sleepy Joe has the excuse that he like farting.. ..poopy pants....he has no idea why he plagerises obama","Z","https://yt3.ggpht.com/ytc/AL5GRJUQnOVVx8wkbiuRfeQbbVY1AkECSplt71SMbw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UClJ9FhLyG8jfX4EThsnZFRg","True","none",0,"2021-11-07T18:08:18Z","2021-11-07T18:08:18Z","UClJ9FhLyG8jfX4EThsnZFRg","UgwfhXo8YVF07YRpv-l4AaABAg",0.52272606
8,"7JnJtgxqT5E","What an embarrassment.","What an embarrassment.","RYANG6916","https://yt3.ggpht.com/LSxCM3neQPRc0OLfEmmlkXNFlAU1bfyBT7Wl5ceFgyd4J5oiQ5SGr5OqfMUns4gaG_Twnxdh0aY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCh0cfQgUQxMaauQqJOWQTVA","True","none",0,"2021-11-06T17:18:15Z","2021-11-06T17:18:15Z","UCh0cfQgUQxMaauQqJOWQTVA","UgwtIrV0LXz4NrcDhwJ4AaABAg",0.28312725
9,"7JnJtgxqT5E","I only have one question? Is brandon going?","I only have one question? Is brandon going?","Patriarchy","https://yt3.ggpht.com/r8NzHuCVzwNMASBUh1PF5xcrjMiWzEMWvgE4SronrdoiJKBSKqXJFY3n9SPxmddKs51t_EVQaz4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRb3wrzuiMQB3TAaLFEzQyA","True","none",0,"2021-11-05T22:22:49Z","2021-11-05T22:22:49Z","UCRb3wrzuiMQB3TAaLFEzQyA","UgzCL3kdrRwzgC1ZYsN4AaABAg",0.025792383
10,"7JnJtgxqT5E","Our main obligation is to get rid of the Demoncrats, of which you are one Joe.   If you don&#39;t think we are taking it seriously, look at Virginia.","Our main obligation is to get rid of the Demoncrats, of which you are one Joe.   If you don't think we are taking it seriously, look at Virginia.","M W","https://yt3.ggpht.com/ytc/AL5GRJXOhD3ohRRbdJecVW-iP8KXqhcsuLarCQxEtQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCTpHPDv2X1LcqcVK3L85QKw","True","none",0,"2021-11-04T23:07:17Z","2021-11-04T23:07:17Z","UCTpHPDv2X1LcqcVK3L85QKw","UgyRpGw3Wf2kfNe7yHR4AaABAg",0.39915034
11,"7JnJtgxqT5E","The snake and the demon behind him.","The snake and the demon behind him.","BrooklynSpeaks","https://yt3.ggpht.com/ytc/AL5GRJXELXny56OHhADxCenSWiOcxwN3Ztdasbnh_Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCdpHHWjRaVO0qzn21J40zUQ","True","none",0,"2021-11-04T21:42:57Z","2021-11-04T21:42:57Z","UCdpHHWjRaVO0qzn21J40zUQ","UgwqdDqGq811kr5c3k54AaABAg",0.33836752
12,"7JnJtgxqT5E","As always FJB!","As always FJB!","D D","https://yt3.ggpht.com/ytc/AL5GRJWb26i3dmj8DuVt5ThbgkjIPuWeLkMcHt1h5w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCBlPzPhprYJKawofbqsIcvQ","True","none",2,"2021-11-04T20:19:28Z","2021-11-04T20:19:28Z","UCBlPzPhprYJKawofbqsIcvQ","UgyVHXnsC5KUffQJ02F4AaABAg",0.019351736
13,"7JnJtgxqT5E","Get Real !","Get Real !","Rick Walden","https://yt3.ggpht.com/ytc/AL5GRJVKqpGgZzWbYaznc3b-q_4jwXD2psNNiHO_Qipu=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmojWtUD6urLTNEqNi8g58Q","True","none",0,"2021-11-03T19:46:50Z","2021-11-03T19:46:50Z","UCmojWtUD6urLTNEqNi8g58Q","UgxChAprHSArXP0opZx4AaABAg",0.019351736
14,"7JnJtgxqT5E","Trump will be back in 2024.","Trump will be back in 2024.","Mia Vos","https://yt3.ggpht.com/ks_6PHgFVPyk5ge-8RNvhtX8W0kNpO_qd9sld0Lpmc3IdWXA9P3cj92PwxnMQNm-5gWGTsPEyrw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsQmPRR5U0MS6ZAfuVgPJlQ","True","none",0,"2021-11-03T19:22:41Z","2021-11-03T19:22:41Z","UCsQmPRR5U0MS6ZAfuVgPJlQ","UgyahPlwK8EvQGkF9Th4AaABAg",0.017843807
15,"7JnJtgxqT5E","Y Biden did not apologize for lying about them with his withdrawal from Afghanistan","Y Biden did not apologize for lying about them with his withdrawal from Afghanistan","Maynard Hahn","https://yt3.ggpht.com/ytc/AL5GRJU5deMrCdtR2v87zGdD_VfFoaU-ftVlYfPU7oCCsKgZpj5QK8MQw6PEseAgoZxU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCyoLKle5KwAc5a0sBvuxreQ","True","none",0,"2021-11-03T14:53:32Z","2021-11-03T14:53:32Z","UCyoLKle5KwAc5a0sBvuxreQ","Ugww9O_48pMuV-Icxdp4AaABAg",0.112953395
16,"7JnJtgxqT5E","Will Trump return 3 years later and apologize for what Biden had done ?<br>American Democracy direction is changing 180 degrees every 4 years !","Will Trump return 3 years later and apologize for what Biden had done ?
American Democracy direction is changing 180 degrees every 4 years !","barrych mak","https://yt3.ggpht.com/ytc/AL5GRJV0QPQtuF0yQh4oYejcqIhVKeg_HCWMUrOFrg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCe9NXit1ExHKjRGHfYJKlnA","True","none",1,"2021-11-03T09:07:28Z","2021-11-03T09:07:28Z","UCe9NXit1ExHKjRGHfYJKlnA","UgzJG5N8IQ_1VmFXkft4AaABAg",0.102192536
17,"7JnJtgxqT5E","Lets go brandon","Lets go brandon","Ádám Almási","https://yt3.ggpht.com/ytc/AL5GRJV2_NiyEuW4jkSKmocUoXUpVu_8c8eI4TZfdWL5Dcc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB9zahSSpXWGh46r_Ovgwig","True","none",0,"2021-11-03T08:45:51Z","2021-11-03T08:45:51Z","UCB9zahSSpXWGh46r_Ovgwig","Ugw7u5WBE8CiQo_ZzoN4AaABAg",0.019477395
18,"7JnJtgxqT5E","Brandon&#39;s a spectacular, Mess; I<br>can hardly comprehend a word he says, &quot;you know what I mean.&quot;","Brandon's a spectacular, Mess; I
can hardly comprehend a word he says, ""you know what I mean.""","kc Cox","https://yt3.ggpht.com/ytc/AL5GRJUnVoDT1XoGq9nd8nSOYeXXTdjfLmXjQP12KQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC5SuSQS1D2R8uVjrNPA7bBA","True","none",0,"2021-11-03T03:14:34Z","2021-11-03T03:14:34Z","UC5SuSQS1D2R8uVjrNPA7bBA","UgwZDNqyRzroh69owMZ4AaABAg",0.11140333
19,"7JnJtgxqT5E","US Imperialist should apologize for many things","US Imperialist should apologize for many things","亲爱的爸爸","https://yt3.ggpht.com/ytc/AL5GRJUB4gmcCCgxJcp2yH88XIGFI2NTXzonspEwr4fr=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCjLCLLghZ6cPsj8mH1LjdmQ","True","none",0,"2021-11-03T01:14:01Z","2021-11-03T01:14:01Z","UCjLCLLghZ6cPsj8mH1LjdmQ","UgzaL2Oh02COerId-Yt4AaABAg",0.23343207
20,"7JnJtgxqT5E","The gall of this idiot saying he apologizes for Trump.  After the mess he is making of our country","The gall of this idiot saying he apologizes for Trump.  After the mess he is making of our country","Judith Ryle","https://yt3.ggpht.com/ytc/AL5GRJU1lQwnkGbg5k21prR-5vikHqL4LbZ3zlN9Og=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmRTTVSmEee64BCcCBSJIOw","True","none",0,"2021-11-02T23:01:39Z","2021-11-02T23:01:39Z","UCmRTTVSmEee64BCcCBSJIOw","UgzxwTXLnE5f90En-914AaABAg",0.82048255
21,"7JnJtgxqT5E","If Biden is going to apologize for things, how about apologizing for abandoning American citizens and US allies in Afghanistan? Not to mention all those women and girls who will now be forced into marriages with Taliban soldiers? And don&#39;t say &quot;well, Trump set that up&quot; - Trump also set up the Canadian pipeline deal and Biden had no problem canceling that. And Trump set up a more secure southern border and we all know Biden canceled that too.","If Biden is going to apologize for things, how about apologizing for abandoning American citizens and US allies in Afghanistan? Not to mention all those women and girls who will now be forced into marriages with Taliban soldiers? And don't say ""well, Trump set that up"" - Trump also set up the Canadian pipeline deal and Biden had no problem canceling that. And Trump set up a more secure southern border and we all know Biden canceled that too.","John James","https://yt3.ggpht.com/ytc/AL5GRJWT6bYAI5mgQq_krhoRtbPF6wp0Hkv1kQPZWRX40Zag3iXOO4dVyN8JGgDECx5b=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UChRpn3jltz_FF-yWfkSHfaQ","True","none",0,"2021-11-02T20:05:08Z","2021-11-02T20:05:08Z","UChRpn3jltz_FF-yWfkSHfaQ","Ugw-o0Ut9etdUymmUT54AaABAg",0.19870108
22,"7JnJtgxqT5E","Biden is a Fool","Biden is a Fool","Joseph Santarpia","https://yt3.ggpht.com/c-JaST3Cdb98jVslDl3xYxFz1VdAj2dFAOOWbeIlp1HrN1_h0vd3b_k5cJKk15XH5gn8qjgkyw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCbYCRrerSoDmbmOZU1MJlWw","True","none",0,"2021-11-02T18:17:18Z","2021-11-02T18:17:18Z","UCbYCRrerSoDmbmOZU1MJlWw","Ugxx5XlpcEWf9A9Ra0x4AaABAg",0.7252971
23,"7JnJtgxqT5E","Remember President Trump stated that he was the president of the United State, not the world. I do.","Remember President Trump stated that he was the president of the United State, not the world. I do.","Tim Cowan","https://yt3.ggpht.com/ytc/AL5GRJUIPyDrzultvzaUFaVAFiDudczhV5yFN_LJlA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCU5PycNduhgbXAJXYV7HoWg","True","none",0,"2021-11-02T16:13:45Z","2021-11-02T16:13:45Z","UCU5PycNduhgbXAJXYV7HoWg","UgwYG9l36dbAF1jEUMB4AaABAg",0.015644746
24,"7JnJtgxqT5E","Let’s go Brandon👏🏼👏🏼👏🏼🖕🏻","Let’s go Brandon👏🏼👏🏼👏🏼🖕🏻","Catota Catota","https://yt3.ggpht.com/ytc/AL5GRJXqnFOBQLd6h1hHgEa9Z0Rq0OF2muFlp4TYdg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCbyvmhQEnneJAd9Kj4rwuIQ","True","none",2,"2021-11-02T14:40:05Z","2021-11-02T14:40:05Z","UCbyvmhQEnneJAd9Kj4rwuIQ","UgzTPfje7bonqV03Cz14AaABAg",0.26104406
